latitude;longitude;acq_date
-1.3038;121.8749;04/05/2016
-1.3051;121.866;04/05/2016
1.1661;121.3126;04/05/2016
0.9166;122.6645;04/05/2016
-2.5822;121.3704;05/05/2016
-2.5825;121.3754;05/05/2016
-2.5759;121.3779;05/05/2016
-2.582;121.3721;05/05/2016
-2.579;121.393;05/05/2016
0.3523;123.8372;06/05/2016
1.5402;124.9057;06/05/2016
-2.9667;121.3669;06/05/2016
-2.5822;121.3831;06/05/2016
-2.5733;121.3845;06/05/2016
-2.8269;122.1636;06/05/2016
-2.4519;120.9544;06/05/2016
-2.4539;120.9402;06/05/2016
0.4125;124.2063;06/05/2016
-2.0111;121.247;06/05/2016
-2.5777;121.374;06/05/2016
-2.5758;121.387;06/05/2016
-2.5794;121.3938;06/05/2016
-2.5679;121.3839;06/05/2016
-2.5778;121.3826;06/05/2016
-2.5777;121.3879;07/05/2016
-2.5711;121.388;08/05/2016
-2.0885;121.4499;08/05/2016
-2.5693;121.3761;08/05/2016
-2.5796;121.3745;08/05/2016
-2.8303;122.1592;08/05/2016
-1.0588;119.8674;08/05/2016
-2.5814;121.3862;08/05/2016
-2.113;121.3521;08/05/2016
-2.1006;121.3657;08/05/2016
-4.1815;121.6154;08/05/2016
-2.5713;121.3785;08/05/2016
-2.5803;121.3798;08/05/2016
-2.579;121.3889;08/05/2016
-2.574;121.3897;08/05/2016
-2.5727;121.3808;08/05/2016
-2.9118;121.5234;09/05/2016
-2.6002;121.3911;09/05/2016
-2.5809;121.3743;09/05/2016
-2.5789;121.3876;09/05/2016
-2.91;121.536;09/05/2016
-1.5173;122.262;10/05/2016
-2.5683;121.3822;10/05/2016
-2.5701;121.394;10/05/2016
-2.578;121.3873;10/05/2016
-2.5786;121.3807;10/05/2016
-2.5803;121.3922;10/05/2016
-2.5763;121.3757;10/05/2016
-1.0646;119.8686;11/05/2016
-2.5723;121.3805;11/05/2016
-2.5743;121.3944;11/05/2016
1.4467;125.1721;12/05/2016
-2.5682;121.386;12/05/2016
-2.5769;121.3751;13/05/2016
-2.5783;121.3844;13/05/2016
-2.1722;121.5019;13/05/2016
-3.9293;119.8013;13/05/2016
-2.5772;121.3786;13/05/2016
-2.1047;121.3658;13/05/2016
-2.5758;121.3886;13/05/2016
-2.6807;118.8895;13/05/2016
-2.7668;121.1681;13/05/2016
-2.7652;121.179;13/05/2016
-2.7421;121.9859;13/05/2016
-2.8985;121.1889;13/05/2016
-2.1061;121.3558;13/05/2016
-4.8831;122.5686;13/05/2016
-2.8358;122.1569;13/05/2016
-2.5853;121.3897;13/05/2016
-2.1097;121.3619;13/05/2016
-2.6615;121.2647;13/05/2016
0.8556;123.5257;13/05/2016
-1.5143;122.2665;13/05/2016
-0.9527;122.7849;13/05/2016
-2.5715;121.381;13/05/2016
-2.5783;121.3611;14/05/2016
-2.5886;121.369;14/05/2016
-2.5736;121.3922;14/05/2016
1.043;120.8239;15/05/2016
-2.5782;121.373;18/05/2016
-2.5767;121.3834;18/05/2016
-2.5816;121.3805;18/05/2016
1.451;125.1809;20/05/2016
0.7412;124.3154;20/05/2016
-5.5229;122.7564;20/05/2016
-2.5821;121.3788;20/05/2016
-2.5808;121.3877;20/05/2016
1.4506;125.2005;20/05/2016
1.4488;125.1876;20/05/2016
-3.9301;119.7985;22/05/2016
1.0433;121.3896;22/05/2016
1.5132;124.8485;22/05/2016
0.5604;122.6326;22/05/2016
-2.5802;121.3867;22/05/2016
-2.5777;121.3828;22/05/2016
1.4504;125.1993;24/05/2016
-2.5755;121.3869;24/05/2016
-2.5737;121.3752;24/05/2016
-2.5835;121.39;24/05/2016
-2.5802;121.3736;24/05/2016
-2.5865;121.3691;24/05/2016
-2.5803;121.3855;24/05/2016
-2.577;121.3867;24/05/2016
-2.5756;121.3777;24/05/2016
-2.5758;121.3813;25/05/2016
-2.5851;121.3927;26/05/2016
-2.5823;121.3875;26/05/2016
-2.5691;121.3756;26/05/2016
-2.5822;121.3734;26/05/2016
-2.5721;121.3953;26/05/2016
1.0438;120.8233;27/05/2016
-2.5779;121.387;27/05/2016
-2.5792;121.3779;27/05/2016
-2.5804;121.3864;28/05/2016
-2.5707;121.3692;28/05/2016
-2.5684;121.3851;28/05/2016
-1.2499;122.5894;28/05/2016
-2.5826;121.3705;28/05/2016
-2.5661;121.3747;28/05/2016
-2.5691;121.3948;28/05/2016
-2.5669;121.39;28/05/2016
-2.58;121.3876;28/05/2016
1.2239;121.1606;29/05/2016
1.2252;121.1517;29/05/2016
-0.9429;122.7908;29/05/2016
-2.4402;121.2038;29/05/2016
-2.5773;121.3838;29/05/2016
-3.928;119.8001;29/05/2016
-5.4649;122.6047;29/05/2016
-5.4664;122.6157;29/05/2016
-2.5702;121.3766;29/05/2016
-2.5821;121.3787;29/05/2016
-2.5739;121.3808;29/05/2016
-2.5759;121.3946;29/05/2016
-2.5786;121.3981;30/05/2016
-2.568;121.3957;30/05/2016
1.0406;120.821;31/05/2016
-2.8128;121.6113;31/05/2016
-2.5791;121.3866;31/05/2016
-2.5776;121.3769;31/05/2016
-2.5823;121.3674;31/05/2016
-2.5645;121.578;31/05/2016
-2.4528;120.9875;31/05/2016
-2.4506;121.0029;31/05/2016
-2.58;121.3835;31/05/2016
-2.5204;120.9835;31/05/2016
-2.5178;121.0022;31/05/2016
-2.5817;121.3819;31/05/2016
-2.5726;121.3831;31/05/2016
-2.574;121.3924;31/05/2016
-2.5805;121.3775;02/06/2016
-2.5792;121.3865;02/06/2016
-2.5822;121.3896;03/06/2016
-2.5727;121.3846;03/06/2016
-3.1242;120.1999;03/06/2016
-2.6062;120.9354;03/06/2016
-5.4651;122.5996;04/06/2016
-2.5751;121.3716;04/06/2016
-2.5734;121.3839;04/06/2016
-2.5771;121.3911;04/06/2016
-2.5789;121.3789;04/06/2016
-2.5766;121.3779;05/06/2016
-2.5781;121.3889;05/06/2016
-5.4669;122.6124;05/06/2016
-2.5752;121.3841;05/06/2016
-2.0466;121.388;05/06/2016
-2.5802;121.3846;05/06/2016
-2.5507;121.0067;05/06/2016
-2.0479;121.3789;05/06/2016
-2.5814;121.3756;05/06/2016
-2.5774;121.3866;05/06/2016
-2.577;121.376;06/06/2016
-2.5748;121.3691;06/06/2016
-2.5788;121.3946;06/06/2016
-2.5809;121.4016;06/06/2016
-2.5731;121.3853;07/06/2016
-2.5718;121.3764;07/06/2016
-2.5753;121.3889;07/06/2016
-1.2793;121.8103;07/06/2016
-2.6114;121.6273;07/06/2016
-2.5771;121.3765;07/06/2016
-2.581;121.3869;07/06/2016
-2.5697;121.3773;07/06/2016
-2.5712;121.388;07/06/2016
-2.5767;121.3711;08/06/2016
-2.5848;121.3808;08/06/2016
-2.5734;121.3939;08/06/2016
-2.5783;121.3852;09/06/2016
-2.5765;121.3736;09/06/2016
-2.6912;121.3859;09/06/2016
-2.4368;121.2017;09/06/2016
-2.5798;121.3728;09/06/2016
-2.5733;121.3865;09/06/2016
-2.5746;121.3773;09/06/2016
-2.578;121.3855;10/06/2016
-2.583;121.3796;10/06/2016
-2.8953;121.1788;10/06/2016
1.4497;125.1846;11/06/2016
1.4474;125.1337;11/06/2016
-2.5736;121.3869;11/06/2016
-2.575;121.3769;11/06/2016
-2.5751;121.3798;11/06/2016
-2.5769;121.3914;11/06/2016
1.0457;120.8197;12/06/2016
-2.5727;121.3849;12/06/2016
-2.5836;121.3837;12/06/2016
-1.8976;121.0811;12/06/2016
0.3991;123.2318;12/06/2016
-2.5788;121.3833;13/06/2016
-2.581;121.3674;13/06/2016
-1.2373;122.5955;13/06/2016
-1.2425;122.5826;13/06/2016
-2.5729;121.3957;13/06/2016
-2.5699;121.3759;13/06/2016
1.0384;120.8227;14/06/2016
-1.9853;121.3358;14/06/2016
-2.8325;122.1628;14/06/2016
-1.8201;121.0909;14/06/2016
-2.8302;122.1581;14/06/2016
-3.1518;120.1638;14/06/2016
-2.5789;121.3923;15/06/2016
-2.5827;121.365;15/06/2016
-2.5798;121.3714;15/06/2016
-2.5762;121.3986;15/06/2016
-2.5815;121.4005;15/06/2016
-2.5754;121.4061;15/06/2016
1.5407;124.9005;16/06/2016
1.4498;125.2029;16/06/2016
-2.582;121.3854;16/06/2016
-2.5712;121.3772;16/06/2016
-2.5806;121.3758;16/06/2016
-2.5726;121.3869;16/06/2016
-2.5861;121.3779;16/06/2016
-2.5873;121.3711;17/06/2016
-2.5848;121.3881;17/06/2016
-2.5883;121.3768;18/06/2016
-2.5846;121.3811;18/06/2016
-2.5707;121.3938;22/06/2016
-2.5746;121.3693;25/06/2016
-2.5825;121.3769;25/06/2016
-2.5778;121.3746;25/06/2016
-2.5765;121.3837;25/06/2016
-2.5756;121.3885;25/06/2016
-2.5743;121.3796;25/06/2016
1.0397;120.8223;26/06/2016
1.0075;120.8878;26/06/2016
-2.582;121.3784;27/06/2016
-2.5759;121.3904;28/06/2016
-2.5721;121.3831;28/06/2016
-2.574;121.3764;28/06/2016
-2.5802;121.3789;28/06/2016
-2.5771;121.3868;02/07/2016
-2.5786;121.3763;02/07/2016
-2.5823;121.3775;03/07/2016
-2.5798;121.3946;03/07/2016
-2.5761;121.3836;04/07/2016
-2.5798;121.3783;04/07/2016
-2.5785;121.3873;04/07/2016
-2.5695;121.386;04/07/2016
-2.5785;121.3825;04/07/2016
-2.5691;121.3839;04/07/2016
-2.5799;121.3922;04/07/2016
-2.5811;121.3921;05/07/2016
-2.5785;121.3734;05/07/2016
-2.5759;121.3804;05/07/2016
-5.3995;119.5006;05/07/2016
-2.8087;121.6173;05/07/2016
-5.4657;122.6058;06/07/2016
-2.5792;121.3747;06/07/2016
-2.5775;121.387;06/07/2016
-2.5788;121.3879;06/07/2016
-1.1988;120.1566;07/07/2016
-1.1474;121.2912;07/07/2016
1.042;120.8193;07/07/2016
1.4506;125.1972;07/07/2016
-4.0068;119.9707;07/07/2016
-2.5742;121.3845;07/07/2016
-2.9128;121.1818;07/07/2016
-2.3752;119.5758;07/07/2016
-5.5138;119.5742;07/07/2016
-3.7525;120.0977;07/07/2016
-2.5658;121.0224;07/07/2016
-2.8354;122.1598;07/07/2016
-2.5778;121.3853;07/07/2016
-1.3825;122.4791;07/07/2016
-2.9196;121.5693;07/07/2016
-2.5791;121.3763;07/07/2016
-0.3621;122.085;07/07/2016
-2.5787;121.371;07/07/2016
-2.5753;121.3941;07/07/2016
-2.5721;121.3755;07/07/2016
-2.5869;121.383;08/07/2016
-2.5857;121.3777;08/07/2016
-2.5737;121.3955;08/07/2016
-2.5767;121.3748;08/07/2016
-2.5716;121.3794;08/07/2016
1.5391;124.9067;09/07/2016
1.4475;125.1901;09/07/2016
-2.5735;121.385;09/07/2016
0.9875;122.48;09/07/2016
1.4473;125.1905;09/07/2016
1.4486;125.1996;09/07/2016
-2.5758;121.3836;09/07/2016
-2.5807;121.3691;10/07/2016
1.449;125.1923;11/07/2016
-2.5715;121.3817;11/07/2016
-2.5805;121.3831;11/07/2016
-2.5819;121.374;11/07/2016
-1.3855;122.4788;11/07/2016
-2.577;121.3861;11/07/2016
-2.5756;121.3771;11/07/2016
-3.0043;121.6596;12/07/2016
-2.6267;120.8953;12/07/2016
-2.5379;121.0815;12/07/2016
-2.5758;121.3821;12/07/2016
1.0378;121.7757;14/07/2016
-1.0598;119.8633;14/07/2016
-2.5819;121.377;14/07/2016
-2.5806;121.3861;14/07/2016
-2.663;121.2602;14/07/2016
-2.6617;121.269;14/07/2016
-2.5782;121.404;15/07/2016
-2.5753;121.3844;15/07/2016
1.4517;125.1958;16/07/2016
-1.3828;121.7918;16/07/2016
1.4499;125.1925;16/07/2016
-2.5683;121.3884;16/07/2016
-2.5791;121.3871;16/07/2016
1.0425;120.8277;18/07/2016
-2.5801;121.3855;18/07/2016
-2.5786;121.3758;18/07/2016
1.4467;125.1862;18/07/2016
-2.5755;121.3793;20/07/2016
-2.5743;121.3883;20/07/2016
-2.5752;121.3857;20/07/2016
-2.5768;121.3954;21/07/2016
-2.5807;121.3729;23/07/2016
-2.57;121.3875;23/07/2016
1.043;120.8238;25/07/2016
-2.5782;121.3758;25/07/2016
-2.5765;121.3883;25/07/2016
-2.5772;121.3745;25/07/2016
-2.5753;121.3876;25/07/2016
-2.5756;121.3832;25/07/2016
-2.582;121.3827;27/07/2016
-2.5718;121.3844;27/07/2016
-5.3396;119.5452;27/07/2016
-4.3143;122.1549;27/07/2016
-2.7307;121.6953;27/07/2016
-2.5789;121.3796;27/07/2016
-2.5762;121.3822;27/07/2016
-1.3785;122.4816;27/07/2016
-2.5713;121.386;27/07/2016
-2.5781;121.3899;28/07/2016
-2.6166;121.5567;28/07/2016
-2.6236;121.5736;28/07/2016
-2.583;121.3824;28/07/2016
-2.6281;119.1556;28/07/2016
-2.5959;121.6829;28/07/2016
-1.7192;120.7675;28/07/2016
-2.4864;119.4948;28/07/2016
-2.5773;121.3946;29/07/2016
-2.5744;121.3752;29/07/2016
-2.5742;121.3889;29/07/2016
-2.5715;121.3886;30/07/2016
-2.537;121.6178;30/07/2016
-2.5824;121.3874;30/07/2016
-3.4112;121.8808;30/07/2016
-2.5807;121.3822;30/07/2016
-5.4756;119.4889;01/08/2016
-2.5875;121.3635;05/08/2016
-2.5837;121.3914;05/08/2016
-2.5874;121.3873;05/08/2016
-2.5713;121.3801;05/08/2016
-2.5808;121.3787;05/08/2016
-2.5822;121.3884;05/08/2016
-2.5728;121.39;05/08/2016
-2.5741;121.38;06/08/2016
-2.5836;121.3816;06/08/2016
-2.5713;121.3866;07/08/2016
-2.5722;121.3826;07/08/2016
-2.5745;121.3977;07/08/2016
-1.3792;121.822;08/08/2016
1.0423;120.8208;08/08/2016
-2.5724;121.3792;08/08/2016
-2.5838;121.3889;08/08/2016
-2.574;121.3901;08/08/2016
-2.5822;121.3779;08/08/2016
-4.5744;121.9624;08/08/2016
-5.798;120.4684;08/08/2016
-4.5731;121.9715;08/08/2016
-1.7197;120.8112;08/08/2016
-1.5024;121.6248;08/08/2016
-2.5781;121.3765;08/08/2016
-1.9873;120.8661;08/08/2016
-2.5769;121.3855;08/08/2016
-1.3361;121.8212;08/08/2016
-1.9886;120.8568;08/08/2016
-1.8635;121.0951;08/08/2016
-2.025;120.8621;08/08/2016
-2.5802;121.3963;08/08/2016
-2.5775;121.378;08/08/2016
-2.5706;121.3899;08/08/2016
-2.5694;121.3908;09/08/2016
-2.583;121.3919;09/08/2016
-2.5749;121.3853;09/08/2016
-2.5723;121.3698;09/08/2016
-2.5859;121.3709;09/08/2016
-2.5779;121.3642;09/08/2016
1.5433;124.8999;10/08/2016
-1.2075;121.3932;10/08/2016
-2.5794;121.3866;10/08/2016
-2.4757;119.4968;10/08/2016
-2.4801;119.5003;10/08/2016
-1.3243;121.6872;10/08/2016
-2.5781;121.3777;10/08/2016
-2.6238;121.5624;10/08/2016
-4.0187;121.6516;10/08/2016
-4.0174;121.6427;10/08/2016
-5.5518;120.1908;10/08/2016
-2.6317;121.5543;10/08/2016
-4.0182;121.6475;10/08/2016
-2.5873;121.3765;10/08/2016
-2.6248;121.4516;10/08/2016
-3.4477;121.1379;10/08/2016
-2.5158;120.2732;10/08/2016
-3.4349;121.1495;10/08/2016
-2.9374;121.4226;10/08/2016
-3.4459;121.1504;10/08/2016
-2.7372;121.6568;10/08/2016
-2.9355;121.4354;10/08/2016
-2.5766;121.3754;10/08/2016
-3.4369;121.1359;10/08/2016
-2.9484;121.5337;10/08/2016
1.2345;121.1619;10/08/2016
1.2329;121.1508;10/08/2016
1.2321;121.1573;10/08/2016
-0.8455;122.2644;10/08/2016
-1.5086;121.5506;10/08/2016
-1.1793;121.6396;10/08/2016
-1.3376;121.6076;10/08/2016
-2.5333;121.0216;11/08/2016
1.5392;124.9044;12/08/2016
0.8567;123.6612;12/08/2016
0.8801;124.0395;12/08/2016
0.8715;124.0351;12/08/2016
-2.581;121.379;12/08/2016
-2.572;121.3803;12/08/2016
-2.3117;119.8628;13/08/2016
-2.5831;121.3733;13/08/2016
-3.6798;119.711;13/08/2016
0.8685;123.3992;14/08/2016
-5.2246;122.5819;15/08/2016
-4.4972;121.9796;15/08/2016
-2.583;121.3935;15/08/2016
-2.5752;121.3886;15/08/2016
-2.5794;121.369;15/08/2016
-1.1535;121.6131;17/08/2016
-2.5533;121.6133;17/08/2016
-2.5753;121.3831;17/08/2016
-2.6223;121.4553;17/08/2016
-2.5842;121.3853;17/08/2016
-2.5739;121.3738;17/08/2016
-2.8264;122.1589;17/08/2016
-2.5829;121.376;17/08/2016
-4.3064;121.577;17/08/2016
-3.9121;119.7052;17/08/2016
-2.5363;121.5757;17/08/2016
-4.6416;121.8841;17/08/2016
-2.58;121.3711;17/08/2016
-4.4547;122.1125;17/08/2016
-4.1819;121.7489;17/08/2016
-4.4432;122.2617;17/08/2016
-2.5786;121.3812;17/08/2016
-4.5976;121.893;17/08/2016
-1.3273;121.6673;17/08/2016
-1.3894;121.7401;17/08/2016
-1.3181;121.6659;17/08/2016
-2.5695;121.5645;18/08/2016
-4.2016;121.7493;19/08/2016
-5.3064;119.5707;19/08/2016
-4.4497;121.6845;19/08/2016
-4.3804;122.2695;19/08/2016
-4.466;122.1108;19/08/2016
-1.9372;121.0161;19/08/2016
-4.4681;122.0952;19/08/2016
-2.5759;121.384;21/08/2016
-2.5745;121.3742;21/08/2016
-2.581;121.3775;21/08/2016
-0.6088;123.083;22/08/2016
-2.5812;121.3787;22/08/2016
-5.5343;122.7852;22/08/2016
-4.0878;122.0626;22/08/2016
-4.1493;119.6666;22/08/2016
-2.5832;121.3822;22/08/2016
-2.0709;119.5272;22/08/2016
-1.8623;121.0475;22/08/2016
-2.5729;121.3781;22/08/2016
1.4495;125.1877;23/08/2016
1.4493;125.1855;24/08/2016
0.7954;122.7929;24/08/2016
-1.4235;121.7537;24/08/2016
-2.5849;121.3788;24/08/2016
-5.3844;119.5544;24/08/2016
-5.383;119.545;24/08/2016
-3.5656;119.7737;24/08/2016
-3.0093;120.1962;24/08/2016
-3.8621;122.1761;24/08/2016
-2.5852;121.3821;24/08/2016
-3.0128;119.1909;24/08/2016
-2.5775;121.3718;24/08/2016
-2.5762;121.3809;24/08/2016
0.6733;122.3558;24/08/2016
-2.2153;119.2022;24/08/2016
0.5664;120.448;24/08/2016
-2.7047;119.1316;24/08/2016
-0.6127;123.0731;24/08/2016
-2.697;119.0415;24/08/2016
-1.4043;121.788;24/08/2016
0.8385;124.051;26/08/2016
0.8351;122.7673;26/08/2016
0.7093;122.8705;26/08/2016
1.5411;124.9023;26/08/2016
0.8338;122.7762;26/08/2016
-2.8345;122.1622;26/08/2016
-4.1133;122.5915;26/08/2016
-2.5796;121.374;26/08/2016
-2.5809;121.3829;26/08/2016
-1.3797;122.4781;26/08/2016
-5.6828;122.5;26/08/2016
-2.8342;122.1569;26/08/2016
-3.177;122.1122;26/08/2016
-4.9503;122.5652;26/08/2016
-4.9604;122.5667;26/08/2016
-1.8067;121.7011;26/08/2016
0.3978;123.269;26/08/2016
0.7863;122.9021;26/08/2016
0.5945;124.2642;26/08/2016
-1.436;121.795;26/08/2016
-1.4509;121.6918;26/08/2016
0.3992;123.2785;26/08/2016
0.7771;122.9036;26/08/2016
-2.5805;121.3644;26/08/2016
-2.5786;121.3772;26/08/2016
-2.5753;121.3843;26/08/2016
-2.5738;121.3735;26/08/2016
-2.5779;121.3738;27/08/2016
-2.5774;121.3796;27/08/2016
-5.4922;119.5093;27/08/2016
-4.5483;122.0169;27/08/2016
-4.541;122.0082;27/08/2016
-3.8517;121.7849;27/08/2016
-2.5803;121.3775;28/08/2016
-4.4933;121.6526;28/08/2016
-5.465;122.6043;28/08/2016
-2.5815;121.3774;28/08/2016
-1.2996;121.6523;28/08/2016
0.6665;122.7605;28/08/2016
-4.9234;120.1675;28/08/2016
-2.58;121.3759;28/08/2016
-2.5758;121.3856;28/08/2016
-2.5745;121.3766;28/08/2016
1.0443;120.8221;29/08/2016
-4.8263;121.711;29/08/2016
-4.5776;121.9157;29/08/2016
-2.9128;120.2523;29/08/2016
-2.996;121.6437;29/08/2016
-2.5814;121.4129;29/08/2016
-2.5743;121.3743;29/08/2016
-2.5754;121.3691;29/08/2016
-2.5806;121.4179;29/08/2016
-2.5782;121.3723;30/08/2016
-2.5812;121.3918;30/08/2016
-2.5817;121.3771;30/08/2016
-5.472;122.5965;30/08/2016
-4.5899;121.8611;30/08/2016
-4.5929;121.8683;30/08/2016
0.5675;121.8275;30/08/2016
0.5746;121.8318;30/08/2016
-2.5814;121.3676;30/08/2016
-2.58;121.3778;30/08/2016
-2.5743;121.3828;30/08/2016
1.4403;125.1155;31/08/2016
-2.89;122.1664;31/08/2016
-1.507;120.3809;31/08/2016
-2.583;121.3891;31/08/2016
-1.2404;122.5861;31/08/2016
-1.5058;121.6383;31/08/2016
0.5452;121.9155;31/08/2016
-1.8604;120.9878;31/08/2016
-2.581;121.3753;31/08/2016
-2.4834;119.504;31/08/2016
-5.3723;119.489;31/08/2016
-4.5807;119.6588;31/08/2016
-3.8137;119.5916;31/08/2016
-4.0819;119.6765;31/08/2016
-4.5788;119.6541;31/08/2016
-4.2418;120.1543;31/08/2016
-5.5573;119.6285;31/08/2016
-5.6404;119.6956;31/08/2016
-3.0781;121.2817;31/08/2016
-2.3615;119.5994;31/08/2016
-1.5118;121.6159;31/08/2016
-2.793;119.8605;31/08/2016
-1.247;121.5978;31/08/2016
-2.5848;121.3816;31/08/2016
-1.8625;121.2842;31/08/2016
-1.6356;120.2961;31/08/2016
-2.5771;121.3712;31/08/2016
0.5691;120.3954;31/08/2016
-1.5123;120.3272;31/08/2016
-1.4868;120.3779;31/08/2016
0.3405;120.1561;31/08/2016
-2.8948;120.1158;31/08/2016
-2.8961;120.1069;31/08/2016
-1.8566;120.2378;31/08/2016
-2.752;121.1156;31/08/2016
-1.7762;120.7277;31/08/2016
-2.8625;120.0871;31/08/2016
-1.9986;120.8516;31/08/2016
-1.511;120.3361;31/08/2016
-1.7774;120.7188;31/08/2016
-1.6774;121.2915;31/08/2016
-2.5697;121.3612;31/08/2016
-2.5771;121.3657;31/08/2016
-2.573;121.3853;31/08/2016
-2.5807;121.3901;31/08/2016
1.4541;125.1921;01/09/2016
-2.5815;121.3818;01/09/2016
-2.5777;121.3897;01/09/2016
-2.5733;121.3758;01/09/2016
-2.5853;121.377;01/09/2016
-2.5801;121.3702;01/09/2016
-2.5778;121.3864;01/09/2016
-2.5726;121.3922;01/09/2016
-2.5695;121.3723;01/09/2016
0.7756;122.2785;02/09/2016
0.7128;122.3961;02/09/2016
0.8186;124.5805;02/09/2016
1.4512;125.1951;02/09/2016
0.6607;122.4941;02/09/2016
-2.5731;121.3771;02/09/2016
-2.5822;121.3759;02/09/2016
-2.5744;121.3863;02/09/2016
-2.5835;121.3851;02/09/2016
-1.393;120.7481;02/09/2016
-5.3504;119.5373;02/09/2016
-5.2966;119.5451;02/09/2016
-4.5104;121.9003;02/09/2016
-5.2953;119.5361;02/09/2016
-4.1107;121.8146;02/09/2016
-4.1012;121.8134;02/09/2016
-4.0998;121.8234;02/09/2016
-4.1093;121.8246;02/09/2016
-4.6665;121.5524;02/09/2016
-2.7558;121.9866;02/09/2016
-4.8324;122.5063;02/09/2016
1.4489;125.1881;02/09/2016
-2.5803;121.3631;02/09/2016
-2.5836;121.3868;02/09/2016
-2.5862;121.37;02/09/2016
-2.5778;121.3798;02/09/2016
-2.578;121.3762;02/09/2016
-2.58;121.39;02/09/2016
-2.5759;121.3753;03/09/2016
-2.6238;121.4486;03/09/2016
-2.5869;121.3832;03/09/2016
-2.5915;121.3527;03/09/2016
1.3176;124.8389;04/09/2016
-2.5821;121.3852;04/09/2016
-2.5806;121.3754;04/09/2016
-4.3344;122.7513;04/09/2016
-4.4513;121.6735;04/09/2016
-4.5837;121.8886;04/09/2016
-2.8442;121.7131;04/09/2016
-4.4527;121.6829;04/09/2016
-5.3555;119.5068;04/09/2016
-1.5238;121.5861;04/09/2016
-2.9216;121.1948;04/09/2016
-2.9239;121.1785;04/09/2016
-4.0357;121.653;04/09/2016
-4.5304;121.8733;04/09/2016
-0.8129;122.8093;04/09/2016
0.7849;122.9205;04/09/2016
1.4469;125.1853;04/09/2016
-0.8146;122.7972;04/09/2016
-2.5739;121.3836;04/09/2016
-2.5849;121.3748;04/09/2016
-2.5754;121.3733;04/09/2016
-2.5799;121.3797;04/09/2016
-2.5785;121.3705;04/09/2016
-2.5708;121.381;04/09/2016
-2.5892;121.3996;05/09/2016
-4.8183;121.7024;05/09/2016
-2.5847;121.367;05/09/2016
-4.8239;121.6961;05/09/2016
-2.5742;121.3736;05/09/2016
-4.4931;121.6614;05/09/2016
-5.3254;119.5657;05/09/2016
-4.4554;121.672;05/09/2016
-1.5345;121.1905;05/09/2016
-2.9062;121.7558;05/09/2016
-1.5181;121.5942;05/09/2016
-2.5843;121.3708;05/09/2016
-2.768;121.6177;05/09/2016
-2.7656;121.6343;05/09/2016
-2.7731;121.6252;05/09/2016
-2.5818;121.3877;05/09/2016
-1.5719;120.3848;05/09/2016
-0.9532;122.783;06/09/2016
-3.4807;119.6526;06/09/2016
-2.5802;121.3808;06/09/2016
-4.8311;121.7042;06/09/2016
-3.1803;120.1122;06/09/2016
-0.7597;123.0046;06/09/2016
-3.1864;120.0699;06/09/2016
-2.6087;121.4415;06/09/2016
-3.1889;120.0747;06/09/2016
-2.6053;121.4459;06/09/2016
-3.1829;120.1182;06/09/2016
0.8707;123.434;06/09/2016
1.5535;125.1342;06/09/2016
1.5409;124.8969;06/09/2016
0.8769;123.4436;06/09/2016
0.8743;123.4263;06/09/2016
1.4483;125.1943;06/09/2016
-4.4509;121.6775;06/09/2016
-2.5795;121.3841;06/09/2016
-2.5717;121.3738;06/09/2016
-2.5807;121.3751;06/09/2016
-4.9233;119.6952;07/09/2016
-5.4979;119.5603;07/09/2016
-3.9255;119.6753;07/09/2016
-3.9447;119.9319;07/09/2016
-3.1531;120.1206;07/09/2016
-2.5748;121.3785;08/09/2016
-2.5771;121.38;08/09/2016
-2.5789;121.3673;08/09/2016
-2.5741;121.3872;08/09/2016
-3.355;118.9476;09/09/2016
-1.6343;119.7743;09/09/2016
-3.179;119.0035;09/09/2016
-1.6357;119.7834;09/09/2016
-2.8296;122.1584;09/09/2016
-3.9273;119.6476;09/09/2016
-3.9287;119.6567;09/09/2016
-3.9014;119.6608;09/09/2016
-2.5179;121.0817;09/09/2016
-5.0583;122.4999;09/09/2016
-5.057;122.5089;09/09/2016
-2.5166;121.0908;09/09/2016
-2.9375;119.5385;09/09/2016
-3.3354;121.8702;09/09/2016
-4.547;120.2064;09/09/2016
-3.5781;119.7022;09/09/2016
-4.3957;122.3702;09/09/2016
-4.3944;122.3791;09/09/2016
0.6149;120.4043;09/09/2016
-1.6683;120.0022;09/09/2016
-2.5723;119.5917;09/09/2016
0.5776;121.8184;09/09/2016
0.5764;121.8094;09/09/2016
-1.8082;120.7759;09/09/2016
-1.8068;120.7853;09/09/2016
-1.5112;119.7423;09/09/2016
-1.7509;120.7204;09/09/2016
-1.7496;120.7295;09/09/2016
-2.5795;121.3932;09/09/2016
-2.5828;121.3708;09/09/2016
-2.5764;121.3842;09/09/2016
-2.5739;121.3661;09/09/2016
-4.7328;121.8569;11/09/2016
-2.5796;121.3731;11/09/2016
-4.1239;122.2258;11/09/2016
-2.5809;121.3821;11/09/2016
-4.6875;121.7357;11/09/2016
-4.4959;121.6535;11/09/2016
